Tag_Number,Hazard_Rat,DBH_2022,Notes,Max_PDOP,Corr_Type,GPS_Date,GPS_Time,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,Std_Dev,Point_ID,layer,path,TagNumber,Species Co,LatinName,Species _1,DBH_2019,Azimuth,Dist to Bu,Buil Vinta,Sun,Hazard
"1287",Healthy,18.4,,1.3,Real-time SBAS Corrected,2022-11-10,11:46:36am,Tagged_T,KIAH1110.SSF,"13","13",K Campus Trees,0.864626,"16",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1287",PISY,Pinus sylvestris,Scotch Pine,18.300000000000001,"90","10",1950-1980,Partial,"1"
"1286",Healthy,27.8,,1.3,Real-time SBAS Corrected,2022-11-10,11:47:34am,Tagged_T,KIAH1110.SSF,"15","15",K Campus Trees,0.786100,"17",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1286",ACSA10,Acer saccharum,Sugar Maple,25.300000000000001,"90","10",1950-1980,Partial,"0"
"1284",Healthy,29.2,,1.1,Real-time SBAS Corrected,2022-11-10,11:48:54am,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.891698,"18",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1284",ULAM,Ulmus americana,American Elm,29.199999999999999,"90","10",1950-1980,Partial,"0"
"1285",Healthy,61.8,,1.4,Real-time SBAS Corrected,2022-11-10,11:51:01am,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,1.150251,"19",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1285",ULAM,Ulmus americana,American Elm,60.600000000000001,"90","10",1950-1980,Partial,"0"
"1283",Some distress,42.0,,1.0,Real-time SBAS Corrected,2022-11-10,11:51:58am,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.603058,"20",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1283",QUAL,Quercus alba,White Oak,40.600000000000001,"90","10",1950-1980,Partial,"0"
"1282",Healthy,58.5,,1.0,Real-time SBAS Corrected,2022-11-10,11:52:56am,Tagged_T,KIAH1110.SSF,"19","19",K Campus Trees,0.856433,"21",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1282",JUNI,Juglans nigra,Black Walnut,57.200000000000003,"90","15",1950-1980,Partial,"0"
"1279",Healthy,113.8,68.3 45.5,2.3,Real-time SBAS Corrected,2022-11-10,11:54:14am,Tagged_T,KIAH1110.SSF,"43","43",K Campus Trees,2.964085,"22",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1279",TIAM,Tilia americana,American Basswood,109.799999999999997,"270","15",Before 1950,Partial,"0"
"9999",Some distress,76.7,34.2 42.5,1.3,Real-time SBAS Corrected,2022-11-10,11:57:16am,Tagged_T,KIAH1110.SSF,"32","32",K Campus Trees,1.746835,"23",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"1266",Healthy,57.3,,1.0,Real-time SBAS Corrected,2022-11-10,12:00:36pm,Tagged_T,KIAH1110.SSF,"12","12",K Campus Trees,0.516313,"24",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1266",CEOC,Celtis occidentalis,Northern Hackberry,56.700000000000003,"360","21",,Partial,"1"
"1267",Healthy,21.7,,1.2,Uncorrected,2022-11-10,12:02:30pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.427790,"25",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1267",ACPL,Acer platanoides,Norway Maple,21.500000000000000,"90","10",Before 1950,Sun,"1"
"1269",Healthy,40.2,14.7 12 13.5,1.3,Uncorrected,2022-11-10,12:03:24pm,Tagged_T,KIAH1110.SSF,"40","40",K Campus Trees,1.996261,"26",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1269",MA57,Malus spp.,Crab Apple,39.600000000000001,"90","4",1950-1980,Partial,"0"
"1268",Healthy,35.6,,1.3,Real-time SBAS Corrected,2022-11-10,12:06:39pm,Tagged_T,KIAH1110.SSF,"13","13",K Campus Trees,0.585344,"27",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1268",TICO,Tilia cordata,Little Leaf Linden,34.100000000000001,"90","10",1950-1980,Partial,"1"
"1270",Healthy,40.8,,1.5,Uncorrected,2022-11-10,12:07:59pm,Tagged_T,KIAH1110.SSF,"28","28",K Campus Trees,1.075168,"28",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1270",MA58,Malus spp.,Crab Apple,46.100000000000001,"90","4",1950-1980,Partial,"0"
"1271",Healthy,55.6,11.2 10.9 21.3 12.2,1.3,Real-time SBAS Corrected,2022-11-10,12:09:47pm,Tagged_T,KIAH1110.SSF,"42","42",K Campus Trees,1.215834,"29",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1271",MA59,Malus spp.,Crab Apple,44.500000000000000,"90","4",1950-1980,Partial,"0"
"1272",Healthy,51.1,,1.3,Uncorrected,2022-11-10,12:12:58pm,Tagged_T,KIAH1110.SSF,"20","20",K Campus Trees,0.519017,"30",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1272",PSME,Pseudotsuga menziesii,Douglas-fir,49.700000000000003,"90","4",1950-1980,Sun,"1"
"9999",Healthy,40.3,,1.1,Real-time SBAS Corrected,2022-11-10,12:14:53pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.290867,"31",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"9999",Some distress,61.2,,1.1,Real-time SBAS Corrected,2022-11-10,12:16:06pm,Tagged_T,KIAH1110.SSF,"13","13",K Campus Trees,0.087360,"32",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"1300",Healthy,73.0,10.3 8.9 17.1 26.3 10.5,1.7,Uncorrected,2022-11-10,01:28:05pm,Tagged_T,KIAH1110.SSF,"58","58",K Campus Trees,0.689452,"33",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1300",PRSE18,Prunus serotina,Black Cherry,37.000000000000000,"90","4",After 1980,Partial,"0"
"1297",Healthy,19.8,,1.1,Real-time SBAS Corrected,2022-11-10,01:31:43pm,Tagged_T,KIAH1110.SSF,"33","33",K Campus Trees,0.256045,"34",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1297",BENI,Betula nigra,River birch,16.000000000000000,"90","21",,Partial,"0"
"1296",Healthy,16.4,6.2 2.8 4.2 3.2,1.3,Real-time SBAS Corrected,2022-11-10,01:33:40pm,Tagged_T,KIAH1110.SSF,"53","53",K Campus Trees,0.551829,"35",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1296",ACRU,Acer rubrum,Red Maple,4.800000000000000,"180","4",After 1980,Sun,"0"
"1337",Healthy,87.0,24 27.2 35.8,1.1,Real-time SBAS Corrected,2022-11-10,01:39:00pm,Tagged_T,KIAH1110.SSF,"33","33",K Campus Trees,0.505528,"36",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1337",BENI,Betula nigra,River birch,72.599999999999994,"360","10",After 1980,Partial,"0"
"1336",Healthy,58.5,22.2 19.6 16.7,1.3,Real-time SBAS Corrected,2022-11-10,01:40:51pm,Tagged_T,KIAH1110.SSF,"36","36",K Campus Trees,0.563497,"37",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1336",BENI,Betula nigra,River birch,53.100000000000001,"360","15",After 1980,Partial,"0"
"1334",Some distress,11.8,,1.0,Real-time SBAS Corrected,2022-11-10,01:43:30pm,Tagged_T,KIAH1110.SSF,"21","21",K Campus Trees,0.313658,"38",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1334",ABFR,Abies fraseri,Fraser Fir,11.500000000000000,"360","21",,Partial,"2"
"1333",Healthy,7.2,,1.0,Real-time SBAS Corrected,2022-11-10,01:45:06pm,Tagged_T,KIAH1110.SSF,"18","18",K Campus Trees,0.643095,"39",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1333",ABFR,Abies fraseri,Fraser Fir,7.400000000000000,"360","21",,Partial,"1"
"1332",Healthy,12.9,,1.0,Real-time SBAS Corrected,2022-11-10,01:46:20pm,Tagged_T,KIAH1110.SSF,"14","14",K Campus Trees,0.412808,"40",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1332",ABFR,Abies fraseri,Fraser Fir,13.000000000000000,"360","21",,Partial,"2"
"1331",Healthy,15.3,,1.0,Real-time SBAS Corrected,2022-11-10,01:48:00pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.611400,"41",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1331",ABFR,Abies fraseri,Fraser Fir,14.000000000000000,"360","21",,Partial,"1"
"1330",Healthy,16.3,,1.0,Real-time SBAS Corrected,2022-11-10,01:49:22pm,Tagged_T,KIAH1110.SSF,"21","21",K Campus Trees,0.493706,"42",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1330",ABFR,Abies fraseri,Fraser Fir,16.300000000000001,"360","21",,Partial,"0"
"1329",Healthy,14.6,,1.0,Real-time SBAS Corrected,2022-11-10,01:51:06pm,Tagged_T,KIAH1110.SSF,"26","26",K Campus Trees,1.546119,"43",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1329",ABFR,Abies fraseri,Fraser Fir,13.800000000000001,"360","21",,Partial,"0"
"1328",Healthy,18.9,,1.0,Real-time SBAS Corrected,2022-11-10,01:53:40pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.563777,"44",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1328",ABFR,Abies fraseri,Fraser Fir,17.000000000000000,"90","21",,Sun,"0"
"1293",Healthy,13.0,,1.0,Real-time SBAS Corrected,2022-11-10,01:54:55pm,Tagged_T,KIAH1110.SSF,"16","16",K Campus Trees,0.291241,"45",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"1323",Healthy,35.8,,1.0,Real-time SBAS Corrected,2022-11-10,01:56:23pm,Tagged_T,KIAH1110.SSF,"14","14",K Campus Trees,0.395153,"46",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1323",ROPS,Robinia pseudoacacia,Black Locust,33.500000000000000,"90","21",,Partial,"0"
"1326",Healthy,16.4,,1.0,Real-time SBAS Corrected,2022-11-10,01:57:58pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.507738,"47",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1326",ABFR,Abies fraseri,Fraser Fir,14.000000000000000,"90","21",,Partial,"0"
"1322",Healthy,53.5,,1.0,Real-time SBAS Corrected,2022-11-10,01:59:06pm,Tagged_T,KIAH1110.SSF,"13","13",K Campus Trees,0.468749,"48",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1322",ROPS,Robinia pseudoacacia,Black Locust,51.299999999999997,"90","21",,Partial,"0"
"1321",Healthy,50.0,,1.0,Real-time SBAS Corrected,2022-11-10,02:00:07pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.895760,"49",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1321",ROPS,Robinia pseudoacacia,Black Locust,48.799999999999997,"90","21",,Partial,"0"
"1324",Some distress,14.2,,1.1,Real-time SBAS Corrected,2022-11-10,02:01:01pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,1.076294,"50",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1324",ABFR,Abies fraseri,Fraser Fir,13.000000000000000,"90","21",,Partial,"0"
"1320",Healthy,42.8,,1.1,Real-time SBAS Corrected,2022-11-10,02:02:12pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.795086,"51",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1320",ROPS,Robinia pseudoacacia,Black Locust,40.899999999999999,"90","21",,Partial,"0"
"1319",Healthy,13.3,,1.3,Real-time SBAS Corrected,2022-11-10,02:03:24pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.800361,"52",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1319",ABFR,Abies fraseri,Fraser Fir,12.500000000000000,"90","21",,Partial,"0"
"1317",Healthy,64.7,,1.0,Real-time SBAS Corrected,2022-11-10,02:05:57pm,Tagged_T,KIAH1110.SSF,"23","23",K Campus Trees,1.082764,"53",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1317",BENI,Betula nigra,River birch,53.700000000000003,"360","21",,Partial,"0"
"1316",Healthy,54.3,,1.0,Real-time SBAS Corrected,2022-11-10,02:07:54pm,Tagged_T,KIAH1110.SSF,"22","22",K Campus Trees,0.423683,"54",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1316",BENI,Betula nigra,River birch,55.799999999999997,"360","21",,Partial,"0"
"9999",Healthy,73.6,,1.0,Real-time SBAS Corrected,2022-11-10,02:09:24pm,Tagged_T,KIAH1110.SSF,"28","28",K Campus Trees,0.943688,"55",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"1314",Healthy,28.5,17.6 3 4.7 3.2,1.0,Real-time SBAS Corrected,2022-11-10,02:11:09pm,Tagged_T,KIAH1110.SSF,"36","36",K Campus Trees,0.489687,"56",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1314",ACGR,Acer griseum,Paperbark Maple,15.900000000000000,"360","21",,Partial,"0"
"1313",Healthy,35.6,,1.0,Real-time SBAS Corrected,2022-11-10,02:13:27pm,Tagged_T,KIAH1110.SSF,"33","33",K Campus Trees,0.335937,"57",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1313",ACGR,Acer griseum,Paperbark Maple,12.300000000000001,"360","21",,Sun,"0"
"1312",Healthy,21.2,,1.0,Real-time SBAS Corrected,2022-11-10,02:15:32pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.276989,"58",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1312",ACGR,Acer griseum,Paperbark Maple,17.500000000000000,"360","21",,Sun,"0"
"1311",Healthy,17.5,,1.0,Real-time SBAS Corrected,2022-11-10,02:16:18pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.213928,"59",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1311",ACGR,Acer griseum,Paperbark Maple,14.500000000000000,"360","21",,Sun,"0"
"9999",Healthy,37.5,,1.0,Real-time SBAS Corrected,2022-11-10,02:18:04pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.662649,"60",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"9999",Healthy,32.0,,1.1,Real-time SBAS Corrected,2022-11-10,02:19:05pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.443516,"61",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"1341",Healthy,37.2,,1.1,Real-time SBAS Corrected,2022-11-10,02:19:54pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,1.061293,"62",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1341",PIST,Pinus strobus,Eastern White Pine,37.399999999999999,"270","4",After 1980,Partial,"0"
"1342",Healthy,33.0,,1.1,Real-time SBAS Corrected,2022-11-10,02:20:56pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.906837,"63",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1342",PIST,Pinus strobus,Eastern White Pine,32.000000000000000,"270","4",After 1980,Partial,"0"
"1343",Healthy,46.5,,1.3,Real-time SBAS Corrected,2022-11-10,02:21:38pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,1.431500,"64",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1343",PIST,Pinus strobus,Eastern White Pine,44.100000000000001,"270","4",After 1980,Partial,"0"
"9999",Extreme distress,23.1,,1.2,Real-time SBAS Corrected,2022-11-10,02:22:26pm,Tagged_T,KIAH1110.SSF,"15","15",K Campus Trees,0.746335,"65",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"1345",Extreme distress,23.7,,1.3,Real-time SBAS Corrected,2022-11-10,02:23:37pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,0.588560,"66",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"1345",ACPL,Acer platanoides,Norway Maple,21.600000000000001,"270","10",After 1980,Sun,"0"
"9999",Some distress,10.4,,1.4,Real-time SBAS Corrected,2022-11-10,02:24:37pm,Tagged_T,KIAH1110.SSF,"16","16",K Campus Trees,1.571159,"67",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"9999",Healthy,22.1,,1.7,Real-time SBAS Corrected,2022-11-10,02:25:58pm,Tagged_T,KIAH1110.SSF,"25","25",K Campus Trees,0.877340,"68",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"836",Healthy,41.9,,1.1,Real-time SBAS Corrected,2022-11-10,02:27:52pm,Tagged_T,KIAH1110.SSF,"26","26",K Campus Trees,0.727383,"69",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"836",PYCA,Pyrus calleryana,Callery Pear,31.000000000000000,"360","21",,Partial,"0"
"835",Healthy,54.5,,1.2,Uncorrected,2022-11-10,02:29:34pm,Tagged_T,KIAH1110.SSF,"29","29",K Campus Trees,0.702594,"70",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"835",PYCA,Pyrus calleryana,Callery Pear,24.000000000000000,"360","21",,Partial,"1"
"834",Healthy,36.9,,1.0,Real-time SBAS Corrected,2022-11-10,02:31:24pm,Tagged_T,KIAH1110.SSF,"32","32",K Campus Trees,0.595645,"71",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"834",PYCA,Pyrus calleryana,Callery Pear,21.399999999999999,"360","10",After 1980,Partial,"0"
"832",Healthy,30.5,,1.1,Real-time SBAS Corrected,2022-11-10,02:33:15pm,Tagged_T,KIAH1110.SSF,"12","12",K Campus Trees,0.384810,"72",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"832",PSME,Pseudotsuga menziesii,Douglas-fir,30.100000000000001,"360","4",After 1980,Partial,"1"
"831",Healthy,42.8,,1.1,Real-time SBAS Corrected,2022-11-10,02:34:01pm,Tagged_T,KIAH1110.SSF,"12","12",K Campus Trees,0.938453,"73",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"831",PIST,Pinus strobus,Eastern White Pine,40.600000000000001,"360","4",After 1980,Partial,"1"
"9999",Healthy,82.4,,1.0,Real-time SBAS Corrected,2022-11-10,02:34:58pm,Tagged_T,KIAH1110.SSF,"17","17",K Campus Trees,1.088421,"74",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,,,,,,,,,,
"830",Healthy,40.7,,1.1,Real-time SBAS Corrected,2022-11-10,02:36:02pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,1.164674,"75",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"830",PIST,Pinus strobus,Eastern White Pine,37.299999999999997,"360","4",After 1980,Partial,"0"
"829",Healthy,43.0,,1.1,Real-time SBAS Corrected,2022-11-10,02:36:49pm,Tagged_T,KIAH1110.SSF,"11","11",K Campus Trees,1.215790,"76",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"829",PIST,Pinus strobus,Eastern White Pine,40.600000000000001,"360","4",After 1980,Partial,"1"
"828",Healthy,42.3,,1.1,Uncorrected,2022-11-10,02:37:30pm,Tagged_T,KIAH1110.SSF,"10","10",K Campus Trees,0.661742,"77",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"828",PIAB,Picea abies,Norway Spruce,42.200000000000003,"360","4",After 1980,Partial,"1"
"827",Some distress,45.8,,1.1,Uncorrected,2022-11-10,02:38:27pm,Tagged_T,KIAH1110.SSF,"20","20",K Campus Trees,1.199674,"78",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"827",CECA,Cercis canadensis,Eastern Redbud,73.299999999999997,"360","4",After 1980,Partial,"0"
"825",Healthy,45.2,,1.3,Real-time SBAS Corrected,2022-11-10,02:40:37pm,Tagged_T,KIAH1110.SSF,"38","38",K Campus Trees,1.090384,"79",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"825",PYCA,Pyrus calleryana,Callery Pear,20.100000000000001,"360","15",Before 1950,Sun,"0"
"823",Healthy,30.4,,1.1,Real-time SBAS Corrected,2022-11-10,02:43:29pm,Tagged_T,KIAH1110.SSF,"13","13",K Campus Trees,0.335854,"80",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"823",LITU,Liriodendron tulipifera,Tuliptree,19.000000000000000,"360","10",Before 1950,Sun,"0"
"822",Healthy,59.4,,1.1,Real-time SBAS Corrected,2022-11-10,02:44:58pm,Tagged_T,KIAH1110.SSF,"12","12",K Campus Trees,0.546673,"81",CampusTrees-KIAH1110,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1110.shp,"822",QUMA4,Quercus macrocarpa,Bur Oak,53.200000000000003,"360","15",Before 1950,Sun,"1"
"755",Healthy,51.2,,1.5,Uncorrected,2022-11-14,03:37:20pm,Tagged_T,KIAH1114.SSF,"72","72",K Campus Trees,0.257525,"1",CampusTrees-KIAH1114,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1114.shp,"755",MA19,Malus spp.,Crab Apple,34.600000000000001,"360","10",Before 1950,Sun,"0"
"754",Healthy,80.7,,1.5,Real-time SBAS Corrected,2022-11-14,03:41:23pm,Tagged_T,KIAH1114.SSF,"14","14",K Campus Trees,0.864699,"2",CampusTrees-KIAH1114,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1114.shp,"754",QUAL,Quercus alba,White Oak,79.400000000000006,"360","10",Before 1950,Sun,"1"
"750",Healthy,85.0,,1.5,Uncorrected,2022-11-14,03:42:42pm,Tagged_T,KIAH1114.SSF,"16","16",K Campus Trees,0.850210,"3",CampusTrees-KIAH1114,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1114.shp,"750",QUAL,Quercus alba,White Oak,83.200000000000003,"90","10",Before 1950,Partial,"1"
"749",Some distress,72.3,,2.4,Uncorrected,2022-11-14,03:44:11pm,Tagged_T,KIAH1114.SSF,"16","16",K Campus Trees,0.517456,"4",CampusTrees-KIAH1114,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH1114.shp,"749",QUAL,Quercus alba,White Oak,67.599999999999994,"90","10",Before 1950,Partial,"1"
